x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0.00012750,0.00027632,0.00019887,0.00024470,0.00009488,0.00005937,0.00517613,0.00243734,0.00010504,0.00003457,0.00001665,0.00001150,0.00003340,0.00000616,0.00002005,0.00000000,0.00000000,0.00000822,0.00000000,0.00004185,0.00009918,0.00239116,0.00480172,0.00167513,0.00114829,0.00016830,0.00005360,0.00007110,0.00005883,0.00013692,0.00020022,0.00028398
0.00000000,0.00000000,0.00000700,0.00002313,0.00002895,0.00006084,0.00532550,0.00239907,0.00011167,0.00002569,0.00001125,0.00000000,0.00001360,0.00000577,0.00002179,0.00000000,0.00000000,0.00000878,0.00000000,0.00004708,0.00018103,0.00414496,0.00356189,0.00033849,0.00008734,0.00009874,0.00003454,0.00000000,0.00000937,0.00000887,0.00000000,0.00000783
0.00003446,0.00005653,0.00012762,0.00074183,0.00243655,0.00122636,0.00375006,0.00040882,0.00007721,0.00000000,0.00001240,0.00000000,0.00000588,0.00000460,0.00001993,0.00000640,0.00000000,0.00000000,0.00000000,0.00006175,0.00031178,0.00273269,0.00326359,0.00119861,0.00015412,0.00005553,0.00004564,0.00001524,0.00003897,0.00000000,0.00002009,0.00004506
0.00033897,0.00025401,0.00020263,0.00016297,0.00001203,0.00000880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002835,0.00045814,0.00060186,0.00047613,0.00069947,0.00347183,0.00185738,0.00152304,0.00168887,0.00131943
0.00004142,0.00005680,0.00011793,0.00074401,0.00255781,0.00261354,0.00279683,0.00028327,0.00019570,0.00009599,0.00010674,0.00020676,0.00041208,0.00030880,0.00000000,0.00000000,0.00000545,0.00019649,0.00007144,0.00004243,0.00049263,0.00394509,0.00323836,0.00117434,0.00015003,0.00003335,0.00004613,0.00001783,0.00004921,0.00000000,0.00001833,0.00004246
0.00003182,0.00000000,0.00005088,0.00006185,0.00107161,0.00507422,0.00181852,0.00123957,0.00153455,0.00029467,0.00036887,0.00016538,0.00014518,0.00023155,0.00008185,0.00017890,0.00018436,0.00021813,0.00054788,0.00097040,0.00112348,0.00285859,0.00149392,0.00104584,0.00030010,0.00009467,0.00000000,0.00003610,0.00000000,0.00000888,0.00003625,0.00001528
0.00000000,0.00007030,0.00007609,0.00026912,0.00195859,0.00569763,0.00125726,0.00040470,0.00026322,0.00004275,0.00017088,0.00006514,0.00006997,0.00018221,0.00000686,0.00016494,0.00015285,0.00019392,0.00054879,0.00101026,0.00460350,0.00436602,0.00138146,0.00060237,0.00025008,0.00012083,0.00002585,0.00006735,0.00000000,0.00002610,0.00002615,0.00004072
0.00004939,0.00005042,0.00004953,0.00021994,0.00171876,0.00544400,0.00107091,0.00044442,0.00023457,0.00010136,0.00012567,0.00007676,0.00000000,0.00014155,0.00000680,0.00011546,0.00014402,0.00015525,0.00049733,0.00092698,0.00415015,0.00422914,0.00160970,0.00102047,0.00039817,0.00009107,0.00007042,0.00006430,0.00000000,0.00002288,0.00005248,0.00006410
0.00022654,0.00011268,0.00009493,0.00059405,0.00178410,0.00268701,0.00234274,0.00021322,0.00003058,0.00000000,0.00000605,0.00001907,0.00000628,0.00000000,0.00000000,0.00000804,0.00000000,0.00000000,0.00002306,0.00001711,0.00029996,0.00191170,0.00171791,0.00031286,0.00015305,0.00018318,0.00025045,0.00026777,0.00040087,0.00033832,0.00007869,0.00006166
0.00014115,0.00015261,0.00010527,0.00029229,0.00054763,0.00259467,0.00238637,0.00029348,0.00004957,0.00000000,0.00002042,0.00002095,0.00000000,0.00000229,0.00001042,0.00000667,0.00000583,0.00018154,0.00006385,0.00005987,0.00058925,0.00584389,0.00362680,0.00060490,0.00009967,0.00003635,0.00009858,0.00006415,0.00005636,0.00022280,0.00006582,0.00004660
0.00000591,0.00000307,0.00000000,0.00000557,0.00000000,0.00000000,0.00000000,0.00000540,0.00000705,0.00000000,0.00001238,0.00006655,0.00377599,0.00980669,0.00105181,0.00093550,0.00567419,0.00523514,0.00014522,0.00002297,0.00000322,0.00000641,0.00000000,0.00000000,0.00000447,0.00000000,0.00000000,0.00000295,0.00000000,0.00000506,0.00000000,0.00000000
0.00003424,0.00003421,0.00029127,0.00005821,0.00025727,0.00074367,0.00076042,0.00001323,0.00004984,0.00003973,0.00001511,0.00004792,0.00004214,0.00000733,0.00020358,0.00018987,0.00020695,0.00012265,0.00028097,0.00028833,0.00160036,0.00177559,0.00156108,0.00048749,0.00062592,0.00077505,0.00008379,0.00000337,0.00002842,0.00002218,0.00002516,0.00000975
0.00002242,0.00004151,0.00007443,0.00023913,0.00202121,0.00545882,0.00132189,0.00046967,0.00030459,0.00014902,0.00028551,0.00006254,0.00007286,0.00015189,0.00000673,0.00017076,0.00015793,0.00020298,0.00061833,0.00107293,0.00522928,0.00382648,0.00106452,0.00021239,0.00015412,0.00015719,0.00000000,0.00005458,0.00000000,0.00002884,0.00002813,0.00001289
0.00024347,0.00026735,0.00178147,0.00470956,0.00069285,0.00035339,0.00135129,0.00116053,0.00037185,0.00047295,0.00022746,0.00024828,0.00022430,0.00023007,0.00070145,0.00057010,0.00022133,0.00057729,0.00034648,0.00079341,0.00044626,0.00060090,0.00013573,0.00010075,0.00005079,0.00003930,0.00007604,0.00010310,0.00000000,0.00005288,0.00009788,0.00003345
0.00000000,0.00011109,0.00004272,0.00017586,0.00100245,0.00065427,0.00138434,0.00045364,0.00026506,0.00017735,0.00019089,0.00024937,0.00059485,0.00051843,0.00018962,0.00003214,0.00029347,0.00026929,0.00013427,0.00033987,0.00068604,0.00477195,0.00379946,0.00097918,0.00011349,0.00003827,0.00006951,0.00001549,0.00004575,0.00002031,0.00001922,0.00001723
0.00050328,0.00049208,0.00085904,0.00095757,0.00140740,0.00210654,0.00323277,0.00090356,0.00028685,0.00006352,0.00011610,0.00000000,0.00003671,0.00000283,0.00003116,0.00004148,0.00001581,0.00002250,0.00009229,0.00004370,0.00008922,0.00056638,0.00087740,0.00145036,0.00091095,0.00054731,0.00031816,0.00012026,0.00018125,0.00018924,0.00009343,0.00023257
0.00108944,0.00185860,0.00160284,0.00105082,0.00115156,0.00156159,0.00253596,0.00074091,0.00018748,0.00004962,0.00003954,0.00000000,0.00003295,0.00000307,0.00002722,0.00000000,0.00000000,0.00001965,0.00007545,0.00003797,0.00000000,0.00044176,0.00066488,0.00142496,0.00089200,0.00090148,0.00162398,0.00063672,0.00051064,0.00092934,0.00079881,0.00065956
0.00008217,0.00020923,0.00033425,0.00014460,0.00069530,0.00085309,0.00035840,0.00001888,0.00000831,0.00000277,0.00000000,0.00000000,0.00000409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000446,0.00001819,0.00038280,0.00178703,0.00116181,0.00045469,0.00004769,0.00015900,0.00005553,0.00002818,0.00004013,0.00003072,0.00007406
0.00025110,0.00059468,0.00105092,0.00080672,0.00061791,0.00025952,0.00009302,0.00020594,0.00024676,0.00020280,0.00013169,0.00007452,0.00007206,0.00004344,0.00005707,0.00006258,0.00002510,0.00015845,0.00058024,0.00238947,0.00122222,0.00051030,0.00056681,0.00067120,0.00059596,0.00116723,0.00044717,0.00030302,0.00016180,0.00013776,0.00011832,0.00022530
0.00001627,0.00007297,0.00006780,0.00024021,0.00083386,0.00037711,0.00111557,0.00106345,0.00032818,0.00020721,0.00006974,0.00007422,0.00014330,0.00006520,0.00006667,0.00011014,0.00013286,0.00021321,0.00026433,0.00048112,0.00162519,0.00206313,0.00047495,0.00033851,0.00016238,0.00010393,0.00032016,0.00004684,0.00002636,0.00001817,0.00004379,0.00002824
0.00005996,0.00007117,0.00013183,0.00024522,0.00066205,0.00039208,0.00007877,0.00010372,0.00011207,0.00014458,0.00016062,0.00024687,0.00015687,0.00021115,0.00012392,0.00003500,0.00002426,0.00004660,0.00005688,0.00005219,0.00008402,0.00009114,0.00027590,0.00046848,0.00019056,0.00010173,0.00005551,0.00006779,0.00007051,0.00001197,0.00004963,0.00004369
0.00047048,0.00044699,0.00109821,0.00091238,0.00119451,0.00190218,0.00319249,0.00085144,0.00028708,0.00005524,0.00011395,0.00000000,0.00003631,0.00000315,0.00003049,0.00003998,0.00001174,0.00002085,0.00008211,0.00004231,0.00008466,0.00052853,0.00083070,0.00157568,0.00097156,0.00088692,0.00074600,0.00041806,0.00027008,0.00033787,0.00021157,0.00013294
0.00362256,0.02420972,0.01135688,0.00411565,0.00126636,0.00086523,0.00060316,0.00000630,0.00000818,0.00000251,0.00001131,0.00001037,0.00000726,0.00000000,0.00000481,0.00003817,0.00004439,0.00011003,0.00014787,0.00023736,0.00019506,0.00003053,0.00004360,0.00001280,0.00001052,0.00001399,0.00000825,0.00001188,0.00000000,0.00003192,0.00002484,0.00004920
0.00004571,0.00002889,0.00009900,0.00014841,0.00037363,0.00096070,0.00101436,0.00083504,0.00022983,0.00015012,0.00009673,0.00010143,0.00024000,0.00005949,0.00005095,0.00004976,0.00007172,0.00009765,0.00019598,0.00035378,0.00043473,0.00141676,0.00045590,0.00069177,0.00023256,0.00005002,0.00003181,0.00005576,0.00003826,0.00005288,0.00001472,0.00003480
0.00002185,0.00001499,0.00008867,0.00012429,0.00046828,0.00053638,0.00030726,0.00059195,0.00030028,0.00019679,0.00008217,0.00005543,0.00008525,0.00002995,0.00007668,0.00010009,0.00007575,0.00018984,0.00039844,0.00069848,0.00130601,0.00102675,0.00103260,0.00049344,0.00026572,0.00011741,0.00002969,0.00003869,0.00002013,0.00002429,0.00001287,0.00001105
0.00005285,0.00022628,0.00016930,0.00125230,0.00353280,0.00584963,0.00371973,0.00045393,0.00024454,0.00017035,0.00004168,0.00004219,0.00010928,0.00004336,0.00007606,0.00012933,0.00008495,0.00008028,0.00024496,0.00041242,0.00120264,0.00104395,0.00334039,0.00073046,0.00058138,0.00011522,0.00004566,0.00006397,0.00000000,0.00006123,0.00003247,0.00009127
0.00000747,0.00001832,0.00001222,0.00002385,0.00017247,0.00097448,0.00147685,0.00082931,0.00051410,0.00063442,0.00032979,0.00018911,0.00000863,0.00003894,0.00013763,0.00005162,0.00000000,0.00001023,0.00016646,0.00008855,0.00022629,0.00071437,0.00074641,0.00131780,0.00031543,0.00004089,0.00004558,0.00000000,0.00002529,0.00000000,0.00001642,0.00001865
0.00089705,0.01586125,0.00588492,0.00350965,0.00252161,0.00264415,0.00300604,0.00325866,0.00187524,0.00244297,0.00216067,0.00428557,0.00679262,0.00063743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000567,0.00003408,0.00002831,0.00003683,0.00001957,0.00035260,0.00192610,0.00073557
0.00009931,0.00009854,0.00004495,0.00001804,0.00011850,0.00042814,0.00030340,0.00017589,0.00007864,0.00008202,0.00018179,0.00009752,0.00024036,0.00000707,0.00063768,0.00179374,0.00603724,0.00901426,0.00228659,0.00096160,0.00022381,0.00005055,0.00000512,0.00002940,0.00000000,0.00000291,0.00000674,0.00000530,0.00000000,0.00001292,0.00004401,0.00008487
0.00011754,0.00008045,0.00039374,0.00084047,0.00075044,0.00057151,0.00116787,0.00175737,0.00054171,0.00023393,0.00025945,0.00030861,0.00006781,0.00018715,0.00047018,0.00063490,0.00051466,0.00060286,0.00075632,0.00129129,0.00165998,0.00085366,0.00158792,0.00116321,0.00027603,0.00013996,0.00037423,0.00013293,0.00003201,0.00004706,0.00004384,0.00001582
0.00030241,0.00019735,0.00018814,0.00006555,0.00038413,0.00218343,0.00056430,0.00007731,0.00000000,0.00002504,0.00000923,0.00000000,0.00000000,0.00000000,0.00002232,0.00001010,0.00000000,0.00000000,0.00006685,0.00016545,0.00034972,0.00432426,0.00098432,0.00086307,0.00084232,0.00126360,0.00198252,0.00097351,0.00072728,0.00078744,0.00112182,0.00051504
0.00016772,0.00009595,0.00090707,0.00106500,0.00243300,0.00538151,0.00416944,0.00085924,0.00058391,0.00035928,0.00010782,0.00023617,0.00032631,0.00018784,0.00022706,0.00018818,0.00012866,0.00029150,0.00054336,0.00119273,0.00113918,0.00039923,0.00019664,0.00025768,0.00000000,0.00028374,0.00016425,0.00032582,0.00075207,0.00114539,0.00033912,0.00061686
0.00006559,0.00004617,0.00003883,0.00006882,0.00000798,0.00007152,0.00008095,0.00019470,0.00003632,0.00013419,0.00009830,0.00007062,0.00016464,0.00011180,0.00037541,0.00093723,0.00519364,0.00737321,0.00139841,0.00047737,0.00003082,0.00011724,0.00015922,0.00004028,0.00005665,0.00016367,0.00004589,0.00004205,0.00000825,0.00007742,0.00009736,0.00006546
0.00017557,0.00011516,0.00089494,0.00105433,0.00171483,0.00246220,0.00149892,0.00172088,0.00153571,0.00296287,0.00093859,0.00036917,0.00012309,0.00034558,0.00008179,0.00009354,0.00014293,0.00009041,0.00003857,0.00006662,0.00005811,0.00008562,0.00008072,0.00016384,0.00038011,0.00028009,0.00015264,0.00030970,0.00073309,0.00120519,0.00033423,0.00064027
0.00001807,0.00000000,0.00012580,0.00012487,0.00138089,0.00426375,0.00141849,0.00020153,0.00008135,0.00003484,0.00008198,0.00000000,0.00004088,0.00002663,0.00000000,0.00007143,0.00001961,0.00020934,0.00047845,0.00070186,0.00145595,0.00461745,0.00341553,0.00032422,0.00004932,0.00003302,0.00001996,0.00001352,0.00001249,0.00000668,0.00000645,0.00003084
0.00005183,0.00007702,0.00007847,0.00005777,0.00001428,0.00000455,0.00000215,0.00000409,0.00000100,0.00000000,0.00015597,0.00034052,0.00001185,0.00036573,0.00019204,0.00117719,0.00846140,0.00624410,0.00183207,0.00100607,0.00051589,0.00009286,0.00003605,0.00001952,0.00002471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000046,0.00000000
0.00051945,0.00067370,0.00121874,0.00058606,0.00155020,0.00064217,0.00011871,0.00004723,0.00005020,0.00000000,0.00006697,0.00008262,0.00000000,0.00005908,0.00009809,0.00016109,0.00022751,0.00052308,0.00197210,0.00187217,0.00041775,0.00042798,0.00062570,0.00030869,0.00028129,0.00088143,0.00086342,0.00055111,0.00033090,0.00038842,0.00053808,0.00042511
0.00006256,0.00039874,0.00022367,0.00053846,0.00082021,0.00082645,0.00124788,0.00035074,0.00067129,0.00014292,0.00008027,0.00002814,0.00000000,0.00002233,0.00000676,0.00003390,0.00001348,0.00005081,0.00010987,0.00009968,0.00071173,0.00111944,0.00078048,0.00044405,0.00009854,0.00015359,0.00019449,0.00007973,0.00009634,0.00010489,0.00008648,0.00011829
0.00034902,0.00041830,0.00021013,0.00003882,0.00004280,0.00007500,0.00051164,0.00034277,0.00025789,0.00016988,0.00004648,0.00004477,0.00004933,0.00001639,0.00004735,0.00003615,0.00007840,0.00010363,0.00012125,0.00012643,0.00097725,0.00171843,0.00358123,0.00096462,0.00030922,0.00013491,0.00012668,0.00009802,0.00002986,0.00013623,0.00007056,0.00009357
0.00015177,0.00009162,0.00000000,0.00013260,0.00019405,0.00047081,0.00008658,0.00001882,0.00002682,0.00002586,0.00017466,0.00017045,0.00041679,0.00032481,0.00044215,0.00078039,0.00057840,0.00088435,0.00090798,0.00143941,0.00171210,0.00201240,0.00025514,0.00019266,0.00013108,0.00041852,0.00017527,0.00048164,0.00065611,0.00046794,0.00032783,0.00015783
0.00249287,0.00138331,0.00094771,0.00035668,0.00055933,0.00011028,0.00003900,0.00006636,0.00008413,0.00000000,0.00009208,0.00006826,0.00003958,0.00005910,0.00004571,0.00015738,0.00025653,0.00035145,0.00130157,0.00124809,0.00058705,0.00037760,0.00016191,0.00015754,0.00038704,0.00206759,0.00143463,0.00040208,0.00037281,0.00035564,0.00064889,0.00118784
0.00013896,0.00010342,0.00050290,0.00078304,0.00186214,0.00405193,0.00062291,0.00011110,0.00000000,0.00004230,0.00004036,0.00000000,0.00003826,0.00000000,0.00000880,0.00004773,0.00004335,0.00006912,0.00007250,0.00033855,0.00219158,0.00476865,0.00087022,0.00019645,0.00005546,0.00002074,0.00002236,0.00002374,0.00001948,0.00003524,0.00001460,0.00001738
0.00018401,0.00015940,0.00029467,0.00031857,0.00042628,0.00169079,0.00156149,0.00105974,0.00107091,0.00054957,0.00068509,0.00051297,0.00007219,0.00016501,0.00007200,0.00008507,0.00001719,0.00004654,0.00008268,0.00000848,0.00005909,0.00006761,0.00002398,0.00012816,0.00028863,0.00018938,0.00020787,0.00042460,0.00027489,0.00022445,0.00019270,0.00042999
0.00007887,0.00010677,0.00019746,0.00167349,0.00721684,0.00589002,0.00142329,0.00017472,0.00004517,0.00005628,0.00001477,0.00002098,0.00007831,0.00003824,0.00005636,0.00002652,0.00006773,0.00004773,0.00013657,0.00028645,0.00528127,0.00784068,0.00060029,0.00027494,0.00000000,0.00004387,0.00003992,0.00002418,0.00004051,0.00000000,0.00000000,0.00001223
0.00004281,0.00014363,0.00021337,0.00129184,0.00392130,0.00346190,0.00234569,0.00037310,0.00009480,0.00009892,0.00000000,0.00003224,0.00004357,0.00000350,0.00000731,0.00000000,0.00007132,0.00003261,0.00003083,0.00021499,0.00582433,0.00920821,0.00081315,0.00033360,0.00007624,0.00013607,0.00000000,0.00003782,0.00009125,0.00000000,0.00004064,0.00000000
0.00014294,0.00011224,0.00019434,0.00015791,0.00050667,0.00143276,0.00138258,0.00042590,0.00032373,0.00046100,0.00077185,0.00031072,0.00012328,0.00002982,0.00009004,0.00006572,0.00000000,0.00001989,0.00000561,0.00007208,0.00008540,0.00023192,0.00120939,0.00075968,0.00046095,0.00020181,0.00037757,0.00011481,0.00012267,0.00013558,0.00020479,0.00014012
0.00001178,0.00005562,0.00004477,0.00012064,0.00129606,0.00131369,0.00051065,0.00021873,0.00005894,0.00012155,0.00009978,0.00005137,0.00007818,0.00018372,0.00025197,0.00151865,0.00879744,0.00546571,0.00227294,0.00117513,0.00100347,0.00113592,0.00055180,0.00040198,0.00009864,0.00007161,0.00000000,0.00001780,0.00000000,0.00002745,0.00002220,0.00000000
0.00020421,0.00016009,0.00031262,0.00040373,0.00166706,0.00132503,0.00080745,0.00024193,0.00002159,0.00004873,0.00003606,0.00000000,0.00000000,0.00001473,0.00001338,0.00000000,0.00001982,0.00003745,0.00003023,0.00020476,0.00024666,0.00079268,0.00212926,0.00102940,0.00010950,0.00008627,0.00009302,0.00006057,0.00002755,0.00005428,0.00009334,0.00009145
0.00017891,0.00019393,0.00049643,0.00121160,0.00515393,0.00331073,0.00185769,0.00035177,0.00025213,0.00016951,0.00000000,0.00003313,0.00010959,0.00004307,0.00000000,0.00006386,0.00007926,0.00015309,0.00019150,0.00022732,0.00144280,0.00273741,0.00072034,0.00028422,0.00012095,0.00011873,0.00002156,0.00006280,0.00004972,0.00003204,0.00005442,0.00000652
0.00095166,0.00062815,0.00182231,0.00289239,0.00101646,0.00045797,0.00020142,0.00002500,0.00012216,0.00003564,0.00008981,0.00008264,0.00009371,0.00007605,0.00024752,0.00051941,0.00048409,0.00064739,0.00260032,0.00291000,0.00158673,0.00189364,0.00053676,0.00024640,0.00035227,0.00043786,0.00047877,0.00036698,0.00032424,0.00098961,0.00093196,0.00040721
0.00027004,0.00074296,0.00140321,0.00125990,0.00186890,0.00188404,0.00129261,0.00022899,0.00000000,0.00001534,0.00001456,0.00001733,0.00000000,0.00000000,0.00000000,0.00000719,0.00000876,0.00000000,0.00000000,0.00002395,0.00011986,0.00116179,0.00505984,0.00249330,0.00117708,0.00051478,0.00028822,0.00020008,0.00009851,0.00007021,0.00013968,0.00011920
0.00011198,0.00027360,0.00037677,0.00016333,0.00007526,0.00012444,0.00001180,0.00003689,0.00003069,0.00004161,0.00001958,0.00007997,0.00003622,0.00003822,0.00002034,0.00002605,0.00004389,0.00002859,0.00010476,0.00034891,0.00024854,0.00023879,0.00010171,0.00009020,0.00028405,0.00022559,0.00008888,0.00023246,0.00014731,0.00007168,0.00005269,0.00005131
0.00028567,0.00019576,0.00045357,0.00100064,0.00432983,0.00827307,0.00089542,0.00012382,0.00005808,0.00006130,0.00003132,0.00011025,0.00008128,0.00003599,0.00005018,0.00002940,0.00005574,0.00019153,0.00010432,0.00019833,0.00068584,0.00294022,0.00007128,0.00004391,0.00008776,0.00000337,0.00000000,0.00005090,0.00012546,0.00009479,0.00016372,0.00018346
0.00007800,0.00000986,0.00003406,0.00001502,0.00001039,0.00000000,0.00002836,0.00004212,0.00000000,0.00015942,0.00043031,0.00023703,0.00026131,0.00020026,0.00009881,0.00007984,0.00005576,0.00002904,0.00000000,0.00005777,0.00007526,0.00006352,0.00024638,0.00302896,0.00200651,0.00085317,0.00096410,0.00057020,0.00069749,0.00066748,0.00087615,0.00083784
0.00039002,0.00073656,0.00125055,0.00304067,0.00164487,0.00318594,0.00098637,0.00132811,0.00243422,0.00104533,0.00033683,0.00000000,0.00004903,0.00001369,0.00000000,0.00000000,0.00001629,0.00012071,0.00000000,0.00000000,0.00000000,0.00038548,0.00068992,0.00174265,0.00092644,0.00074478,0.00100826,0.00083027,0.00041439,0.00041602,0.00030345,0.00040860
0.00416493,0.00967041,0.00003621,0.00004763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001903,0.00003603,0.00015066,0.00285887,0.01204447,0.01478114,0.00622361,0.00245629,0.00067023,0.00061380,0.00052209,0.00032061,0.00014019,0.00050091,0.00043154,0.00063457,0.00100574
0.00005651,0.00017822,0.00047500,0.00048251,0.00109176,0.00141905,0.00050481,0.00052349,0.00059761,0.00027960,0.00043108,0.00022747,0.00034545,0.00055475,0.00045460,0.00094136,0.00090892,0.00088172,0.00226300,0.00184714,0.00058077,0.00008853,0.00006761,0.00013734,0.00004711,0.00038576,0.00014352,0.00011812,0.00005341,0.00008166,0.00011943,0.00000000
0.00050041,0.00049261,0.00186699,0.00021330,0.00005237,0.00000000,0.00006754,0.00000000,0.00007344,0.00003065,0.00000724,0.00008816,0.00071326,0.04128404,0.00505437,0.00059401,0.00024337,0.00008686,0.00000000,0.00014789,0.00005815,0.00004217,0.00028826,0.00136457,0.00128377,0.00101841,0.00046907,0.00012563,0.00029510,0.00021795,0.00022336,0.00029869
0.00000000,0.00000000,0.00005220,0.00008756,0.00051393,0.00182298,0.00281209,0.00154855,0.00035353,0.00022904,0.00008293,0.00006715,0.00006083,0.00004098,0.00006047,0.00002010,0.00017032,0.00026484,0.00074090,0.00060015,0.00223377,0.00172032,0.00210297,0.00109475,0.00029981,0.00000000,0.00000000,0.00000835,0.00000746,0.00001431,0.00001250,0.00000000
0.00029319,0.00003339,0.00054455,0.00078412,0.00218384,0.00232329,0.00188060,0.00043820,0.00021723,0.00001621,0.00015789,0.00011837,0.00004658,0.00003602,0.00007806,0.00004987,0.00015274,0.00005569,0.00018511,0.00040516,0.00084329,0.00043765,0.00034925,0.00025826,0.00011635,0.00000000,0.00000000,0.00003597,0.00000000,0.00000000,0.00005682,0.00007082
0.00002258,0.00002235,0.00012818,0.00023672,0.00217626,0.00310560,0.00149927,0.00168525,0.00036859,0.00017341,0.00000981,0.00008269,0.00006416,0.00000702,0.00001436,0.00004337,0.00008572,0.00010507,0.00073255,0.00095367,0.00236556,0.00285169,0.00151829,0.00051727,0.00005037,0.00005623,0.00000797,0.00001865,0.00000000,0.00001408,0.00004348,0.00001711
0.00002677,0.00000000,0.00011269,0.00013816,0.00201781,0.00271800,0.00214285,0.00160983,0.00050615,0.00024465,0.00007694,0.00011197,0.00007484,0.00003740,0.00005028,0.00005214,0.00015306,0.00014145,0.00029902,0.00045925,0.00241034,0.00297982,0.00141127,0.00051292,0.00008024,0.00005421,0.00000000,0.00000975,0.00000000,0.00001408,0.00004151,0.00000000
0.00027498,0.00030845,0.00110545,0.00063006,0.00049762,0.00022168,0.00017724,0.00007259,0.00008959,0.00009661,0.00002590,0.00013175,0.00046131,0.04948514,0.00108428,0.00008307,0.00002510,0.00000000,0.00000000,0.00003842,0.00001508,0.00013024,0.00025062,0.00022694,0.00010600,0.00030862,0.00006138,0.00052871,0.00120449,0.00090425,0.00019291,0.00030929
0.00009032,0.00007830,0.00003684,0.00043459,0.00135739,0.00577006,0.00231406,0.00026315,0.00000000,0.00006818,0.00003455,0.00000000,0.00002886,0.00001690,0.00001855,0.00000768,0.00006712,0.00003023,0.00006169,0.00069993,0.00744631,0.00312092,0.00016516,0.00023355,0.00045527,0.00040767,0.00005945,0.00007418,0.00007213,0.00003151,0.00000000,0.00003882
0.00019537,0.00031703,0.00028624,0.00035954,0.00127476,0.00045345,0.00120618,0.00062883,0.00022212,0.00006696,0.00002252,0.00000000,0.00002446,0.00000000,0.00000000,0.00001616,0.00001018,0.00010236,0.00019337,0.00024504,0.00058748,0.00123358,0.00343830,0.00060689,0.00019765,0.00009051,0.00006806,0.00006865,0.00001263,0.00003268,0.00003595,0.00006245
0.00001140,0.00003383,0.00004297,0.00018418,0.00104099,0.00245457,0.00071504,0.00153119,0.00061606,0.00024886,0.00018507,0.00017321,0.00006521,0.00018948,0.00015922,0.00022677,0.00011579,0.00014665,0.00008186,0.00046851,0.00074748,0.00151649,0.00057984,0.00056629,0.00020768,0.00016192,0.00012328,0.00004921,0.00000845,0.00004380,0.00004774,0.00000081
0.00010688,0.00056169,0.00029933,0.00064581,0.00037317,0.00020623,0.00031804,0.00010868,0.00025223,0.00017512,0.00005230,0.00015876,0.00002784,0.00001638,0.00003042,0.00021025,0.00037926,0.00170165,0.01759492,0.01410974,0.01005309,0.00036165,0.00013784,0.00017761,0.00026752,0.00027319,0.00008861,0.00009251,0.00000000,0.00003448,0.00003615,0.00007017
0.00001221,0.00011230,0.00029765,0.00071981,0.00264435,0.00197143,0.00168320,0.00051229,0.00014950,0.00012268,0.00016225,0.00006736,0.00004375,0.00016284,0.00013221,0.00019089,0.00007342,0.00003073,0.00005865,0.00012999,0.00027054,0.00034895,0.00031091,0.00046865,0.00023791,0.00006023,0.00004834,0.00004925,0.00001279,0.00004060,0.00005193,0.00002767
0.00002569,0.00000000,0.00004025,0.00033479,0.00109521,0.00741670,0.00282634,0.00035646,0.00005970,0.00004329,0.00007878,0.00004125,0.00006214,0.00000000,0.00004278,0.00000818,0.00010189,0.00018695,0.00037212,0.00064243,0.00468562,0.00398562,0.00236461,0.00037532,0.00004265,0.00000000,0.00002003,0.00002549,0.00003242,0.00000000,0.00000000,0.00000000
0.00006112,0.00018870,0.00001116,0.00032648,0.00039813,0.00083754,0.00052990,0.00211799,0.00046096,0.00010289,0.00027232,0.00010619,0.00011099,0.00002607,0.00002041,0.00011042,0.00007070,0.00008171,0.00020317,0.00108158,0.00085375,0.00054849,0.00061357,0.00048910,0.00024914,0.00008615,0.00021052,0.00017060,0.00038440,0.00008606,0.00018851,0.00001396
0.00021378,0.00004303,0.00004947,0.00005975,0.00006802,0.00021756,0.00048659,0.00235646,0.00116246,0.00113831,0.00112003,0.00049152,0.00033897,0.00016393,0.00010353,0.00006584,0.00006604,0.00003068,0.00020257,0.00040540,0.00064890,0.00058112,0.00048368,0.00056140,0.00030838,0.00020437,0.00015124,0.00008990,0.00001839,0.00023611,0.00012469,0.00041933
0.00027926,0.00028157,0.00067734,0.00007941,0.00005700,0.00000678,0.00000000,0.00000000,0.00008376,0.00008349,0.00001104,0.00012521,0.00047895,0.04553889,0.00440419,0.00003226,0.00002463,0.00000000,0.00000000,0.00008112,0.00001448,0.00023354,0.00028375,0.00024736,0.00010420,0.00031889,0.00006214,0.00064861,0.00124967,0.00099882,0.00023781,0.00032043
