x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
-0.00244765,-0.00171399,-0.00194085,-0.00070583,-0.00275653,-0.00238472,-0.00238845,-0.00028909,-0.00327066,-0.00246046,-0.00246533,-0.00278482,-0.00084819,-0.00163565,-0.00085861,-0.00007890,-0.00050626,-0.00081195,-0.00160561,-0.00072740,-0.00265548,-0.00239787,-0.00220254,-0.00021845,-0.00336955,-0.00199967,-0.00218607,-0.00057849,-0.00270892,-0.00206186,-0.00181917,-0.00021191,160.00000000,1835.00000000,1.00000000,3.00000000,160.00000000,0.55561030
0.00206217,0.00166922,0.00123549,0.00043964,0.00109140,0.00057710,0.00056906,0.00000000,0.00160914,0.00152475,0.00171259,0.00236768,0.00069570,0.00136519,0.00126985,0.00000000,0.00110531,0.00143773,0.00152663,0.00075761,0.00233948,0.00158590,0.00134325,0.00000000,0.00120045,0.00085926,0.00114896,0.00053860,0.00218474,0.00172926,0.00195310,0.00000000,3709.00000000,1329.00000000,1.00000000,2.00000000,7549.00000000,0.56811899
0.00093980,0.00072633,0.00090854,0.00058139,0.00212366,0.00169463,0.00191641,0.00000000,0.00166885,0.00126080,0.00103232,0.00151792,0.00053566,0.00132259,0.00168376,0.00000000,0.00211857,0.00198132,0.00183079,0.00071282,0.00236607,0.00132477,0.00108539,0.00000000,0.00159415,0.00161436,0.00200063,0.00080424,0.00305856,0.00191652,0.00156858,0.00000000,3723.00000000,1399.00000000,1.00000000,2.00000000,7563.00000000,0.56491357
-0.00091968,-0.00108690,-0.00122499,-0.00058164,-0.00238095,-0.00181002,-0.00196606,0.00000000,-0.00276086,-0.00181318,-0.00184424,-0.00247458,-0.00059730,-0.00161853,-0.00162616,0.00000000,-0.00184845,-0.00169223,-0.00146604,-0.00062666,-0.00172537,-0.00089079,-0.00058424,0.00000000,-0.00085226,-0.00076430,-0.00117429,-0.00043255,-0.00196753,-0.00138279,-0.00132307,0.00000000,3539.00000000,1258.00000000,1.00000000,2.00000000,7379.00000000,0.59968805
0.00132985,0.00124177,0.00184217,0.00128235,0.00529338,0.00446865,0.00521079,0.00000000,0.00687812,0.00541617,0.00531257,0.00693000,0.00179001,0.00461571,0.00458546,0.00000000,0.00417615,0.00387681,0.00347078,0.00187014,0.00614561,0.00476815,0.00549537,0.00000000,0.00657012,0.00587038,0.00547250,0.00195997,0.00672770,0.00373664,0.00281252,0.00000000,3124.00000000,811.00000000,1.00000000,2.00000000,6964.00000000,0.59210831
-0.00410498,-0.00294557,-0.00310450,-0.00097525,-0.00394602,-0.00313532,-0.00294412,-0.00040154,-0.00385423,-0.00268294,-0.00295804,-0.00383166,-0.00109032,-0.00314737,-0.00311982,-0.00040420,-0.00410821,-0.00309698,-0.00285400,-0.00116079,-0.00273810,-0.00127375,-0.00059329,-0.00016929,-0.00073226,-0.00124621,-0.00194210,-0.00082765,-0.00306944,-0.00279697,-0.00283734,-0.00023776,66.00000000,1578.00000000,1.00000000,3.00000000,66.00000000,0.55684388
0.00220471,0.00174525,0.00168313,0.00042186,0.00199496,0.00195361,0.00219727,0.00033567,0.00280234,0.00195628,0.00172734,0.00168092,0.00014406,0.00105146,0.00088215,-0.00008775,0.00170762,0.00070683,0.00103192,-0.00006228,0.00176914,0.00184748,0.00185923,0.00017800,0.00229814,0.00123736,0.00102221,0.00046104,0.00186230,0.00181483,0.00190284,0.00033511,187.00000000,2055.00000000,1.00000000,3.00000000,187.00000000,0.58176094
0.00051574,0.00095512,0.00137731,0.00084560,0.00290646,0.00199875,0.00211683,0.00000000,0.00189825,0.00165466,0.00153351,0.00264264,0.00083612,0.00198628,0.00231953,0.00000000,0.00264075,0.00226144,0.00193951,0.00078613,0.00236275,0.00132634,0.00148674,0.00000000,0.00158366,0.00195245,0.00169530,0.00093705,0.00234101,0.00099785,0.00067958,0.00000000,2900.00000000,2037.00000000,1.00000000,2.00000000,6740.00000000,0.56509238
0.00414368,0.00408840,0.00371180,0.00175051,0.00555320,0.00363803,0.00432753,0.00015002,0.00484528,0.00569966,0.00532443,0.00780861,0.00247077,0.00487456,0.00517213,0.00000000,0.00483856,0.00531591,0.00522985,0.00230807,0.00818186,0.00612173,0.00646022,0.00000000,0.00765030,0.00603874,0.00525234,0.00203133,0.00656919,0.00378651,0.00386253,0.00000000,3050.00000000,812.00000000,1.00000000,2.00000000,6890.00000000,0.51623487
0.00446822,0.00299234,0.00340311,0.00163259,0.00594295,0.00434368,0.00499507,0.00000000,0.00502747,0.00478119,0.00425942,0.00592043,0.00163167,0.00408143,0.00431946,0.00000000,0.00481147,0.00459152,0.00421136,0.00183536,0.00579534,0.00353866,0.00363923,0.00000000,0.00415740,0.00421588,0.00455501,0.00159604,0.00662478,0.00469804,0.00410916,0.00000000,3082.00000000,1101.00000000,1.00000000,2.00000000,6922.00000000,0.50060236
0.00642717,0.00535226,0.00385604,0.00182173,0.00502467,0.00319668,0.00435859,0.00000000,0.00650425,0.00668464,0.00677127,0.00928625,0.00238204,0.00599986,0.00540872,0.00000000,0.00451478,0.00360030,0.00270920,0.00150639,0.00352260,0.00203221,0.00285195,0.00017032,0.00381296,0.00570202,0.00611023,0.00277664,0.00958574,0.00682004,0.00705293,0.00000000,3175.00000000,859.00000000,1.00000000,2.00000000,7015.00000000,0.59454477
0.00150717,0.00129099,0.00134323,0.00048693,0.00162668,0.00102244,0.00078947,0.00000000,0.00096327,0.00105523,0.00130242,0.00216591,0.00065703,0.00159066,0.00166773,0.00000000,0.00130553,0.00099569,0.00061068,0.00023263,0.00075106,0.00078313,0.00112291,0.00000000,0.00124997,0.00119684,0.00120046,0.00047602,0.00194144,0.00135337,0.00133698,0.00000000,3439.00000000,1420.00000000,1.00000000,2.00000000,7279.00000000,0.55930936
0.00350313,0.00276506,0.00255230,0.00097254,0.00332677,0.00184255,0.00173008,0.00000000,0.00111105,0.00147552,0.00144548,0.00289196,0.00098701,0.00221719,0.00259250,0.00000000,0.00298722,0.00263524,0.00235862,0.00105033,0.00336219,0.00203612,0.00234376,0.00000000,0.00214166,0.00254452,0.00240807,0.00110595,0.00373951,0.00275729,0.00283471,0.00000000,2997.00000000,197.00000000,1.00000000,2.00000000,6837.00000000,0.52982521
-0.00049083,-0.00081806,-0.00088583,-0.00043708,-0.00166751,-0.00123228,-0.00110852,0.00000000,-0.00180873,-0.00111072,-0.00111160,-0.00161839,-0.00045226,-0.00098692,-0.00110198,0.00000000,-0.00107621,-0.00133814,-0.00130139,-0.00076035,-0.00233843,-0.00178969,-0.00208540,0.00000000,-0.00201929,-0.00176517,-0.00133115,-0.00043819,-0.00129908,-0.00069665,-0.00070437,0.00000000,3610.00000000,1445.00000000,1.00000000,2.00000000,7450.00000000,0.59422630
0.00576891,0.00384412,0.00406117,0.00153308,0.00533795,0.00419767,0.00404264,0.00063330,0.00501974,0.00382847,0.00393878,0.00490508,0.00127915,0.00386585,0.00370317,0.00042108,0.00525047,0.00403668,0.00419831,0.00154069,0.00508387,0.00380878,0.00346501,0.00059906,0.00424160,0.00388480,0.00436244,0.00151221,0.00559397,0.00466098,0.00421381,0.00049987,1843.00000000,1557.00000000,1.00000000,3.00000000,1843.00000000,0.44721845
-0.00148211,-0.00094654,-0.00101546,-0.00030362,-0.00133799,-0.00112837,-0.00108659,-0.00013322,-0.00146053,-0.00108545,-0.00119514,-0.00160244,-0.00049319,-0.00125934,-0.00114913,-0.00014773,-0.00138971,-0.00089075,-0.00082791,-0.00020011,-0.00100069,-0.00095370,-0.00111000,-0.00019579,-0.00195404,-0.00163431,-0.00175759,-0.00064918,-0.00207713,-0.00147585,-0.00123947,-0.00014792,1077.00000000,58.00000000,1.00000000,3.00000000,1077.00000000,0.50692976
0.00400566,0.00290669,0.00301009,0.00098964,0.00371804,0.00291041,0.00276919,0.00046201,0.00325153,0.00273188,0.00284363,0.00355104,0.00089892,0.00292469,0.00290516,0.00024868,0.00413801,0.00301408,0.00310509,0.00119482,0.00393431,0.00283407,0.00245096,0.00052305,0.00253449,0.00238531,0.00272346,0.00120973,0.00368499,0.00300858,0.00293183,0.00022993,1905.00000000,489.00000000,1.00000000,3.00000000,1905.00000000,0.44981822
-0.00458014,-0.00293559,-0.00311971,-0.00092069,-0.00387334,-0.00296772,-0.00278432,-0.00039190,-0.00396346,-0.00290577,-0.00307871,-0.00371128,-0.00113870,-0.00302328,-0.00287927,-0.00028631,-0.00332097,-0.00266801,-0.00250599,-0.00104023,-0.00272551,-0.00142110,-0.00055876,-0.00004322,-0.00002927,-0.00106911,-0.00224952,-0.00125124,-0.00411804,-0.00349856,-0.00327268,-0.00034637,1887.00000000,423.00000000,1.00000000,3.00000000,1887.00000000,0.58300537
0.00202436,0.00146027,0.00150514,0.00048726,0.00175767,0.00136913,0.00127714,0.00020212,0.00143364,0.00121971,0.00117389,0.00123382,0.00028798,0.00097146,0.00103371,0.00005182,0.00133874,0.00119049,0.00128610,0.00050807,0.00170263,0.00133125,0.00125780,0.00016874,0.00155947,0.00126443,0.00139428,0.00054862,0.00190004,0.00152338,0.00147093,0.00017420,1648.00000000,1375.00000000,1.00000000,3.00000000,1648.00000000,0.46921498
0.00146236,0.00175305,0.00204513,0.00077813,0.00272409,0.00234845,0.00230943,0.00032143,0.00312173,0.00238358,0.00263530,0.00354441,0.00095217,0.00311050,0.00315025,0.00055107,0.00475881,0.00346823,0.00366492,0.00125054,0.00461843,0.00370739,0.00362911,0.00053298,0.00459453,0.00322263,0.00269722,0.00083928,0.00188316,0.00101911,0.00091712,0.00017307,1811.00000000,1658.00000000,1.00000000,3.00000000,1811.00000000,0.56741405
0.00089068,0.00048794,0.00045916,0.00017611,0.00088664,0.00107872,0.00130064,0.00020713,0.00179012,0.00121776,0.00115195,0.00125284,0.00019476,0.00122212,0.00133312,0.00020362,0.00190089,0.00125358,0.00126240,0.00056037,0.00183640,0.00153167,0.00158963,0.00027261,0.00212781,0.00149048,0.00137740,0.00037050,0.00148098,0.00108866,0.00089880,0.00010727,1804.00000000,13.00000000,1.00000000,3.00000000,1804.00000000,0.54872268
0.00175359,0.00125522,0.00113055,0.00040766,0.00122684,0.00093254,0.00095289,0.00017873,0.00146435,0.00127157,0.00146874,0.00206308,0.00058373,0.00196119,0.00193734,0.00027054,0.00243185,0.00147046,0.00115549,0.00036463,0.00093793,0.00057185,0.00059366,0.00014741,0.00079621,0.00084381,0.00089325,0.00023882,0.00101550,0.00100572,0.00116330,0.00011138,1769.00000000,29.00000000,1.00000000,3.00000000,1769.00000000,0.57868165
0.00383520,0.00320564,0.00301984,0.00119927,0.00298090,0.00148282,0.00059902,0.00004360,0.00006641,0.00100470,0.00201773,0.00364222,0.00105847,0.00293522,0.00283919,0.00020149,0.00413185,0.00267583,0.00279358,0.00076549,0.00357505,0.00283190,0.00265369,0.00038802,0.00339907,0.00260368,0.00276269,0.00113480,0.00364515,0.00295645,0.00299595,0.00034852,1907.00000000,431.00000000,1.00000000,3.00000000,1907.00000000,0.57281607
0.00387011,0.00300779,0.00283327,0.00094110,0.00332061,0.00273574,0.00266939,0.00041323,0.00329136,0.00261419,0.00263820,0.00335649,0.00079762,0.00294509,0.00276687,0.00018794,0.00402984,0.00265274,0.00285531,0.00094925,0.00357082,0.00255612,0.00216635,0.00042551,0.00231970,0.00219356,0.00260386,0.00128709,0.00371803,0.00310162,0.00317921,0.00037944,1889.00000000,703.00000000,1.00000000,3.00000000,1889.00000000,0.45749384
0.00323562,0.00201602,0.00211517,0.00054341,0.00267513,0.00218925,0.00188237,0.00031889,0.00190124,0.00175507,0.00215241,0.00312559,0.00082915,0.00248716,0.00229303,0.00006384,0.00333443,0.00228463,0.00250019,0.00078025,0.00325713,0.00245981,0.00226461,0.00034862,0.00278992,0.00240521,0.00257298,0.00083999,0.00290442,0.00232025,0.00212191,0.00002983,1892.00000000,490.00000000,1.00000000,3.00000000,1892.00000000,0.48692566
0.00422963,0.00279923,0.00287605,0.00098368,0.00324038,0.00193766,0.00096117,0.00006465,0.00008907,0.00054356,0.00151573,0.00323434,0.00135286,0.00315355,0.00330996,0.00041239,0.00403561,0.00320527,0.00315600,0.00114981,0.00382941,0.00292211,0.00272002,0.00040011,0.00334962,0.00262865,0.00287613,0.00105561,0.00388303,0.00310493,0.00283922,0.00015740,1901.00000000,673.00000000,1.00000000,3.00000000,1901.00000000,0.57162464
0.00166011,0.00081251,0.00057899,0.00019751,0.00067615,0.00073577,0.00111850,0.00019804,0.00197511,0.00168833,0.00164615,0.00180007,0.00043053,0.00132811,0.00119327,0.00016876,0.00140873,0.00105795,0.00104480,0.00044521,0.00126982,0.00097870,0.00095068,0.00009962,0.00156831,0.00110673,0.00126157,0.00022395,0.00163914,0.00144981,0.00137086,0.00015182,2146.00000000,278.00000000,1.00000000,3.00000000,2146.00000000,0.54383826
0.00145111,0.00106165,0.00110918,0.00051633,0.00159742,0.00132341,0.00126821,0.00011684,0.00171606,0.00105083,0.00121349,0.00159476,0.00029897,0.00150047,0.00149035,0.00016869,0.00198262,0.00120153,0.00100653,0.00039599,0.00106775,0.00093852,0.00103934,0.00019415,0.00149248,0.00131875,0.00128389,0.00032137,0.00141341,0.00126884,0.00125636,0.00017345,2120.00000000,55.00000000,1.00000000,3.00000000,2120.00000000,0.47754386
0.00148820,0.00100817,0.00075035,0.00030940,0.00074546,0.00068459,0.00091603,0.00018763,0.00146745,0.00141142,0.00154142,0.00203865,0.00049923,0.00159523,0.00145045,0.00017310,0.00184383,0.00114445,0.00111563,0.00033130,0.00140431,0.00126187,0.00133037,0.00014493,0.00196117,0.00127864,0.00127108,0.00030659,0.00145205,0.00120118,0.00121310,0.00015666,2165.00000000,273.00000000,1.00000000,3.00000000,2165.00000000,0.52019858
0.00225771,0.00220374,0.00242532,0.00084986,0.00304345,0.00235473,0.00208070,0.00025776,0.00258710,0.00164014,0.00164179,0.00224074,0.00074959,0.00194333,0.00202907,0.00029569,0.00320595,0.00209418,0.00205885,0.00032916,0.00216656,0.00181305,0.00173837,0.00014807,0.00246373,0.00159777,0.00140013,0.00066344,0.00169494,0.00133605,0.00151654,0.00034036,2173.00000000,1797.00000000,1.00000000,3.00000000,2173.00000000,0.48986635
0.00528125,0.00326760,0.00364623,0.00097345,0.00459823,0.00353437,0.00300575,0.00044816,0.00245312,0.00122384,0.00115396,0.00186202,0.00080632,0.00201975,0.00231852,0.00035916,0.00329737,0.00273595,0.00294175,0.00101583,0.00342319,0.00257409,0.00234437,0.00039677,0.00276175,0.00234221,0.00277065,0.00127250,0.00409378,0.00346228,0.00333136,0.00035348,2237.00000000,1659.00000000,1.00000000,3.00000000,2237.00000000,0.53533483
0.00162667,0.00118633,0.00109149,0.00052301,0.00135389,0.00106950,0.00108372,0.00017593,0.00160720,0.00124556,0.00143102,0.00190532,0.00046801,0.00158639,0.00143882,0.00018004,0.00183781,0.00119527,0.00105854,0.00039065,0.00122746,0.00100635,0.00109463,0.00017108,0.00170631,0.00140961,0.00151177,0.00043570,0.00180038,0.00145382,0.00137628,0.00018081,2690.00000000,207.00000000,1.00000000,3.00000000,2690.00000000,0.46612144
0.00130806,0.00102804,0.00125046,0.00042717,0.00185725,0.00155449,0.00148674,0.00020765,0.00200341,0.00138950,0.00141034,0.00173695,0.00045731,0.00127839,0.00122484,0.00012378,0.00194701,0.00148656,0.00153695,0.00041392,0.00173549,0.00137140,0.00127033,0.00014318,0.00108811,0.00069518,0.00060991,0.00022506,0.00072771,0.00068492,0.00076961,0.00009634,2491.00000000,302.00000000,1.00000000,3.00000000,2491.00000000,0.54712993
0.00053085,0.00075883,0.00106316,0.00045174,0.00166711,0.00142955,0.00135929,0.00021720,0.00168296,0.00123020,0.00123441,0.00174215,0.00046239,0.00160180,0.00129617,0.00009576,0.00133391,0.00050622,0.00076946,0.00029272,0.00162309,0.00146697,0.00157741,0.00020942,0.00215712,0.00174712,0.00169215,0.00065274,0.00143372,0.00071388,0.00039094,-0.00007018,2395.00000000,1663.00000000,1.00000000,3.00000000,2395.00000000,0.57165360
0.00108792,0.00045945,0.00033656,0.00019700,0.00067957,0.00075883,0.00095094,0.00014517,0.00170125,0.00148711,0.00172264,0.00212809,0.00056645,0.00155709,0.00134549,0.00020341,0.00143973,0.00088024,0.00081726,0.00042812,0.00136796,0.00137576,0.00165236,0.00026615,0.00251212,0.00183485,0.00174304,0.00038399,0.00191692,0.00152863,0.00131420,0.00019661,2618.00000000,81.00000000,1.00000000,3.00000000,2618.00000000,0.59111786
-0.00184819,-0.00096301,-0.00122374,-0.00032015,-0.00200614,-0.00171290,-0.00167394,-0.00023709,-0.00213542,-0.00157449,-0.00153116,-0.00178783,-0.00036191,-0.00166673,-0.00165339,-0.00015001,-0.00263532,-0.00181572,-0.00192120,-0.00064122,-0.00214536,-0.00126564,-0.00059393,-0.00005148,-0.00011204,-0.00060111,-0.00123862,-0.00055141,-0.00178653,-0.00148212,-0.00126823,0.00000036,2431.00000000,1641.00000000,1.00000000,3.00000000,2431.00000000,0.59332317
-0.00209425,-0.00161811,-0.00161053,-0.00062371,-0.00178099,-0.00108466,-0.00069848,-0.00008242,-0.00051430,-0.00035141,-0.00057528,-0.00103394,-0.00033088,-0.00098291,-0.00110126,-0.00007891,-0.00167282,-0.00129314,-0.00129944,-0.00035955,-0.00164065,-0.00133871,-0.00119595,-0.00004555,-0.00171032,-0.00128464,-0.00148317,-0.00055126,-0.00213372,-0.00173232,-0.00167653,-0.00022824,2338.00000000,1745.00000000,1.00000000,3.00000000,2338.00000000,0.57390624
0.00160076,0.00109638,0.00120028,0.00040653,0.00145937,0.00098979,0.00076534,0.00010892,0.00057781,0.00056452,0.00084535,0.00154004,0.00058369,0.00152191,0.00159202,0.00020675,0.00221845,0.00167391,0.00174521,0.00056836,0.00203225,0.00142474,0.00116886,0.00015898,0.00132227,0.00102802,0.00109508,0.00041275,0.00139496,0.00114234,0.00106997,0.00011965,2899.00000000,375.00000000,1.00000000,3.00000000,2899.00000000,0.52983886
0.00135646,0.00094895,0.00088996,0.00040998,0.00135925,0.00130306,0.00141145,0.00019460,0.00216060,0.00146551,0.00155071,0.00186792,0.00035399,0.00159219,0.00154955,0.00018724,0.00221213,0.00143222,0.00139926,0.00064030,0.00163057,0.00116401,0.00104974,0.00013266,0.00117499,0.00077794,0.00072868,0.00011054,0.00095615,0.00108236,0.00124969,0.00020932,2671.00000000,79.00000000,1.00000000,3.00000000,2671.00000000,0.52902550
0.00145846,0.00187926,0.00197003,0.00076316,0.00203849,0.00129705,0.00103359,0.00014097,0.00201930,0.00180507,0.00182849,0.00165969,-0.00006549,0.00136044,0.00154511,0.00001194,0.00295625,0.00192179,0.00197978,0.00057303,0.00148412,0.00074645,0.00088266,0.00011914,0.00152537,0.00151342,0.00133172,0.00056371,0.00100321,0.00055792,0.00072280,0.00017611,2503.00000000,1666.00000000,1.00000000,3.00000000,2503.00000000,0.59191406
0.00241462,0.00152391,0.00151655,0.00050424,0.00163311,0.00113347,0.00102139,0.00011217,0.00153749,0.00127825,0.00144167,0.00172214,0.00049240,0.00110141,0.00081781,0.00009910,0.00047167,0.00033712,0.00044802,0.00030790,0.00120687,0.00132823,0.00157830,0.00026682,0.00231208,0.00182557,0.00190779,0.00059343,0.00235132,0.00185293,0.00168985,0.00022863,2954.00000000,578.00000000,1.00000000,3.00000000,2954.00000000,0.58992994
0.00212586,0.00162285,0.00136624,0.00022844,0.00091257,0.00075185,0.00068411,0.00003255,0.00096245,0.00087802,0.00140092,0.00217020,0.00071226,0.00189523,0.00201915,0.00021658,0.00247496,0.00184541,0.00172106,0.00064475,0.00168177,0.00082843,0.00057308,-0.00002967,0.00118103,0.00110069,0.00137763,0.00050541,0.00204994,0.00170394,0.00169215,0.00019541,2513.00000000,1702.00000000,1.00000000,3.00000000,2513.00000000,0.58474743
0.00150448,0.00099143,0.00108564,0.00045491,0.00144668,0.00121352,0.00133397,0.00018980,0.00160053,0.00110421,0.00111165,0.00187103,0.00069808,0.00189816,0.00204928,0.00018573,0.00273577,0.00188863,0.00173738,0.00037017,0.00213783,0.00181374,0.00140630,0.00019092,0.00113148,0.00084392,0.00114507,0.00047678,0.00204229,0.00183243,0.00166958,0.00024290,2510.00000000,1765.00000000,1.00000000,3.00000000,2510.00000000,0.52059340
0.00099479,0.00082216,0.00092496,0.00041487,0.00147085,0.00132477,0.00135555,0.00017274,0.00211521,0.00155230,0.00172350,0.00218534,0.00052377,0.00178887,0.00169568,0.00021926,0.00218952,0.00137096,0.00125263,0.00051672,0.00133461,0.00094645,0.00085976,0.00011570,0.00107490,0.00089119,0.00085198,0.00020023,0.00085056,0.00084153,0.00093114,0.00013492,3206.00000000,576.00000000,1.00000000,3.00000000,3206.00000000,0.56009090
-0.00208178,-0.00155026,-0.00156432,-0.00058337,-0.00191636,-0.00119779,-0.00062501,-0.00006164,0.00004877,-0.00007738,-0.00048045,-0.00122214,-0.00057572,-0.00129419,-0.00137883,-0.00021728,-0.00167945,-0.00141336,-0.00148547,-0.00057113,-0.00185485,-0.00128114,-0.00126928,-0.00011468,-0.00199175,-0.00144988,-0.00157807,-0.00043571,-0.00178841,-0.00140624,-0.00140680,-0.00009658,2442.00000000,1691.00000000,1.00000000,3.00000000,2442.00000000,0.59560591
0.00075930,0.00047099,0.00045744,0.00027438,0.00086564,0.00094624,0.00119642,0.00019889,0.00181519,0.00158256,0.00163763,0.00200933,0.00058484,0.00169088,0.00159166,0.00020562,0.00201717,0.00144910,0.00150366,0.00058538,0.00189879,0.00147363,0.00142402,0.00019610,0.00205857,0.00150288,0.00149828,0.00043838,0.00151832,0.00106218,0.00088463,0.00013535,3136.00000000,474.00000000,1.00000000,3.00000000,3136.00000000,0.54368216
0.00178653,0.00121357,0.00129437,0.00053961,0.00189273,0.00163286,0.00162028,0.00019778,0.00205154,0.00125614,0.00111346,0.00106541,0.00016674,0.00102117,0.00108793,0.00015984,0.00097185,0.00061552,0.00055492,0.00036142,0.00121875,0.00130943,0.00154285,0.00025810,0.00202403,0.00131618,0.00102994,-0.00002844,0.00081525,0.00095195,0.00126513,0.00017933,72.00000000,899.00000000,1.00000000,3.00000000,3912.00000000,0.56448436
0.00202526,0.00132781,0.00134584,0.00059038,0.00181628,0.00146101,0.00146714,0.00022454,0.00189912,0.00142802,0.00142352,0.00164497,0.00042914,0.00132117,0.00118560,0.00018436,0.00100457,0.00060955,0.00051232,0.00024730,0.00077351,0.00085743,0.00108833,0.00015548,0.00175934,0.00135974,0.00147625,0.00043103,0.00193015,0.00155357,0.00146403,0.00019659,62.00000000,1021.00000000,1.00000000,3.00000000,3902.00000000,0.52282482
0.00144261,0.00079353,0.00074770,0.00032925,0.00129619,0.00126319,0.00134436,0.00019304,0.00189134,0.00129394,0.00142138,0.00181779,0.00044633,0.00159429,0.00159480,0.00023735,0.00176258,0.00089313,0.00048001,0.00014309,0.00049654,0.00064647,0.00089122,0.00017148,0.00147445,0.00140247,0.00160035,0.00058632,0.00210946,0.00161575,0.00138958,0.00019157,263.00000000,107.00000000,1.00000000,3.00000000,4103.00000000,0.55732882
0.00131130,0.00051587,0.00017143,0.00005626,0.00036044,0.00071234,0.00105235,0.00017520,0.00164883,0.00133297,0.00142296,0.00172766,0.00041532,0.00147246,0.00138155,0.00019532,0.00145836,0.00090975,0.00092351,0.00044279,0.00156635,0.00144933,0.00148639,0.00018635,0.00216075,0.00132927,0.00142889,0.00029422,0.00178611,0.00144315,0.00131899,0.00018426,101.00000000,946.00000000,1.00000000,3.00000000,3941.00000000,0.58974093
0.00299182,0.00179934,0.00222302,0.00055569,0.00287719,0.00169422,0.00105048,-0.00008575,0.00171053,0.00177720,0.00199377,0.00251693,0.00049022,0.00225858,0.00227687,-0.00003828,0.00347421,0.00203202,0.00188446,0.00058484,0.00222834,0.00178219,0.00187888,0.00021002,0.00197849,0.00108298,0.00123315,0.00031914,0.00243677,0.00218930,0.00186233,-0.00015482,724.00000000,1653.00000000,1.00000000,3.00000000,4564.00000000,0.58263963
-0.00526714,-0.00271521,-0.00291261,-0.00039631,-0.00396157,-0.00346893,-0.00328068,-0.00038387,-0.00320380,-0.00133317,-0.00075762,-0.00137360,-0.00067667,-0.00262615,-0.00311366,-0.00037693,-0.00358086,-0.00257973,-0.00325564,-0.00145890,-0.00466945,-0.00400762,-0.00401620,-0.00045233,-0.00544727,-0.00366552,-0.00376359,-0.00092922,-0.00449240,-0.00356914,-0.00311070,-0.00023825,719.00000000,1241.00000000,1.00000000,3.00000000,4559.00000000,0.57596916
0.00149173,0.00062186,0.00037990,0.00019755,0.00068178,0.00076067,0.00095698,0.00024422,0.00137436,0.00131993,0.00150462,0.00199418,0.00057708,0.00168321,0.00157977,0.00023674,0.00170242,0.00092430,0.00061334,0.00016654,0.00083612,0.00111058,0.00150090,0.00026988,0.00247571,0.00181255,0.00176744,0.00034428,0.00185423,0.00152249,0.00144087,0.00017463,143.00000000,567.00000000,1.00000000,3.00000000,3983.00000000,0.59674007
0.00418671,0.00235127,0.00280680,0.00052371,0.00302400,0.00190416,0.00087120,-0.00013222,0.00095883,0.00143045,0.00224151,0.00329970,0.00115874,0.00309551,0.00325852,0.00050220,0.00405600,0.00335310,0.00288398,0.00110352,0.00310457,0.00257234,0.00260217,0.00026669,0.00247445,0.00169633,0.00222930,0.00045110,0.00332474,0.00300652,0.00225591,-0.00009617,590.00000000,1682.00000000,1.00000000,3.00000000,4430.00000000,0.57352161
0.00365000,0.00249650,0.00251304,0.00037879,0.00292950,0.00282982,0.00302388,0.00040122,0.00367563,0.00262049,0.00176328,0.00194928,0.00084582,0.00277266,0.00324024,0.00063165,0.00361343,0.00318384,0.00291864,0.00106992,0.00272712,0.00184990,0.00209695,0.00010520,0.00356375,0.00255580,0.00255352,0.00071423,0.00268875,0.00233989,0.00238822,-0.00010554,966.00000000,1447.00000000,1.00000000,3.00000000,4806.00000000,0.49984324
-0.00537043,-0.00341508,-0.00364571,-0.00082787,-0.00449446,-0.00364552,-0.00341848,-0.00036912,-0.00515478,-0.00356779,-0.00350318,-0.00336125,-0.00057225,-0.00178369,-0.00141496,0.00010189,-0.00197466,-0.00183597,-0.00219780,-0.00084354,-0.00336355,-0.00248526,-0.00173732,-0.00033637,-0.00187786,-0.00225877,-0.00315409,-0.00156218,-0.00463447,-0.00392498,-0.00379745,-0.00036548,912.00000000,1260.00000000,1.00000000,3.00000000,4752.00000000,0.58619237
-0.00542242,-0.00350114,-0.00389315,-0.00101121,-0.00479040,-0.00373536,-0.00330320,-0.00038791,-0.00292919,-0.00104922,-0.00059887,-0.00138206,-0.00059909,-0.00262837,-0.00299502,-0.00031136,-0.00369423,-0.00257212,-0.00287349,-0.00129378,-0.00447796,-0.00383619,-0.00387133,-0.00044306,-0.00527412,-0.00364029,-0.00371368,-0.00099127,-0.00446993,-0.00366142,-0.00338846,-0.00031879,709.00000000,1117.00000000,1.00000000,3.00000000,4549.00000000,0.57459301
-0.00533049,-0.00337296,-0.00371315,-0.00100009,-0.00456820,-0.00350490,-0.00304866,-0.00034832,-0.00268148,-0.00095946,-0.00056456,-0.00124941,-0.00052395,-0.00259900,-0.00304575,-0.00036585,-0.00368908,-0.00240523,-0.00261066,-0.00124806,-0.00424160,-0.00359511,-0.00364039,-0.00044321,-0.00504289,-0.00359023,-0.00373883,-0.00100139,-0.00455145,-0.00371872,-0.00340517,-0.00030908,689.00000000,1657.00000000,1.00000000,3.00000000,4529.00000000,0.57928878
